24203663	6.00	2255.91	-12.04
24223710	6.00	2255.91	-13.97
24243741	6.00	2255.91	-15.07
24263772	6.00	2255.91	-15.60
24283819	6.00	2255.91	-15.56
24303851	6.00	2255.91	-14.85
24323882	6.00	2255.91	-13.14
24343930	6.00	2255.91	-12.22
24363962	6.00	2255.91	-10.28
24384010	6.00	2255.91	-8.00
28738566	0.00	2255.91	5.14
28758612	0.00	2255.91	5.14
28778642	0.00	2255.91	5.14
28798672	0.00	2255.91	5.14
28818718	0.00	2255.91	5.14
28838748	0.00	2255.91	5.14
28858778	0.00	2255.91	5.14
28878824	0.00	2255.91	5.14
28898853	0.00	2255.91	5.14
28918883	0.00	2255.91	5.14
28938929	0.00	2255.91	5.14
28958959	0.00	2255.91	5.14
28978989	0.00	2255.91	5.14
28999034	0.00	2255.91	5.14
29019064	6.00	2255.91	5.14
29039111	6.00	2255.91	5.14
29059142	6.00	2255.91	5.14
29079173	6.00	2255.91	5.14
29099220	6.00	2255.91	5.14
29119251	6.00	2255.91	5.14
29139282	6.00	2255.91	5.14
29159328	6.00	2255.91	5.14
29179359	6.00	2255.91	5.14
29199406	6.00	2255.91	5.14
29219437	6.00	2255.91	5.14
29239468	6.00	2255.91	5.14
29259515	6.00	2255.91	5.14
29279546	6.00	2255.91	5.14
29299577	6.00	2255.91	5.14
29319624	6.00	2255.91	5.14
29339655	6.00	2255.91	5.14
29359686	6.00	2255.91	5.14
29379733	6.00	2255.91	5.14
29399763	6.00	2255.91	5.14
29419810	6.00	2255.91	5.14
29439841	6.00	2255.91	5.14
29459872	6.00	2255.91	5.14
29479919	6.00	2255.91	5.14
29499950	6.00	2255.91	5.14
29519982	0.00	2255.91	5.14
29540028	0.00	2255.91	5.14
29560058	0.00	2255.91	5.14
29580088	0.00	2255.91	5.14
29600134	0.00	2255.91	5.14
29620164	0.00	2255.91	5.14
29640210	0.00	2255.91	5.14
29660240	0.00	2255.91	5.14
29680270	0.00	2255.91	5.14
29700315	0.00	2255.91	5.14
29720345	0.00	2255.91	5.05
29740375	0.00	2255.91	5.05
29760420	0.00	2255.91	5.05
29780449	0.00	2255.91	5.05
29800478	0.00	2255.91	5.05
29820524	0.00	2255.91	5.05
29840553	0.00	2255.91	5.05
29860582	0.00	2255.91	5.05
29880627	0.00	2255.91	5.05
29900656	0.00	2255.91	5.05
29920685	0.00	2255.91	5.05
29940730	0.00	2255.91	5.05
29960759	0.00	2255.91	5.05
29980788	0.00	2255.91	5.05
30000833	6.00	2255.91	5.05
30020864	6.00	2255.91	5.05
30040910	6.00	2255.91	5.05
30060940	6.00	2255.91	5.05
30080971	6.00	2255.91	5.05
30101018	6.00	2255.91	5.05
30121048	6.00	2255.91	5.05
30141078	6.00	2255.91	5.05
30161124	6.00	2255.91	5.05
30181155	6.00	2255.91	5.05
30201186	6.00	2255.91	5.05
30221232	6.00	2255.91	5.05
30241262	6.00	2255.91	5.05
30261308	6.00	2255.91	5.05
30281338	6.00	2255.91	5.05
30301369	6.00	2255.91	5.05
30321416	6.00	2255.91	5.05
30341446	6.00	2255.91	5.05
30361476	6.00	2255.91	5.05
30381522	6.00	2255.91	5.05
30401552	6.00	2255.91	5.05
30421583	6.00	2255.91	5.05
30441629	6.00	2255.91	5.05
30461659	6.00	2255.91	5.05
30481689	6.00	2255.91	5.05
30501735	0.00	2255.91	5.05
30521764	0.00	2255.91	5.05
30541809	0.00	2255.91	5.05
30561838	0.00	2255.91	5.05
30581867	0.00	2255.91	5.05
30601913	0.00	2255.91	5.05
30621942	0.00	2255.91	5.05
30641972	0.00	2255.91	5.05
30662017	0.00	2255.91	5.05
30682046	0.00	2255.91	5.05
30702075	0.00	2255.91	5.05
30722120	0.00	2255.91	5.05
30742149	0.00	2255.91	5.05
30762178	0.00	2255.91	5.05
30782223	0.00	2255.91	5.05
30802252	0.00	2255.91	5.05
30822281	0.00	2255.91	5.05
30842326	0.00	2255.91	5.05
30862355	0.00	2255.91	5.05
30882384	0.00	2255.91	5.05
30902429	0.00	2255.91	5.05
30922458	0.00	2255.91	5.05
30942487	0.00	2255.91	5.05
30962532	0.00	2255.91	5.05
30982561	0.00	2255.91	5.05
31002606	6.00	2255.91	5.05
31022636	6.00	2255.91	5.05
31042666	6.00	2255.91	5.05
31062712	6.00	2255.91	5.05
31082742	6.00	2255.91	5.05
31102772	6.00	2255.91	5.05
31122818	6.00	2255.91	5.05
31142848	6.00	2255.91	5.05
31162878	6.00	2255.91	5.05
31182924	6.00	2255.91	5.05
31202954	6.00	2255.91	5.05
31222985	6.00	2255.91	5.05
31243031	6.00	2255.91	5.05
31263062	6.00	2255.91	5.05
31283108	6.00	2255.91	5.05
31303138	6.00	2255.91	5.05
31323168	6.00	2255.91	5.05
31343214	6.00	2255.91	5.05
31363244	6.00	2255.91	5.05
31383274	6.00	2255.91	5.05
31403320	6.00	2255.91	5.05
31423350	6.00	2255.91	5.05
31443380	6.00	2255.91	5.05
31463426	6.00	2255.91	5.05
31483457	6.00	2255.91	5.05
31503487	0.00	2255.91	5.05
31523532	0.00	2255.91	5.05
31543561	0.00	2255.91	5.05
31563606	0.00	2255.91	5.05
31583635	0.00	2255.91	5.05
31603664	0.00	2255.91	5.05
31623709	0.00	2255.91	5.05
31643738	0.00	2255.91	5.05
31663767	0.00	2255.91	5.05
31683812	0.00	2255.91	5.05
31703841	0.00	2255.91	5.05
31723870	0.00	2255.91	5.05
31743915	0.00	2255.91	5.05
31763944	0.00	2255.91	5.05
31783974	0.00	2255.91	5.05
31804019	0.00	2255.91	5.05
31824048	0.00	2255.91	5.05
31844077	0.00	2255.91	5.05
31864122	0.00	2255.91	5.05
31884151	0.00	2255.91	5.01
31904181	0.00	2255.91	5.01
31924226	0.00	2255.91	5.01
31944255	0.00	2255.91	5.01
31964284	0.00	2255.91	5.01
31984329	0.00	2255.91	5.01
32004358	6.00	2256.13	5.01
32024388	6.00	2260.76	1.98
32044435	6.00	2269.36	-6.28
32064468	6.00	2281.05	-16.04
32084516	6.00	2294.06	-26.54
32104548	6.00	2307.73	-38.72
32124581	6.00	2321.84	-50.76
32144631	6.00	2335.95	-62.62
32164662	6.00	2350.28	-74.14
32184712	6.00	2364.84	-84.95
32204746	6.00	2379.61	-93.78
32224778	6.00	2394.83	-99.40
32244827	6.00	2410.70	-102.17
32264858	6.00	2426.58	-102.04
32284889	6.00	2442.67	-99.23
32304937	6.00	2458.55	-93.96
32324970	6.00	2474.43	-86.53
32345019	6.00	2490.30	-77.74
32365050	6.00	2505.96	-68.69
32385084	6.00	2521.61	-59.46
32405132	6.00	2537.49	-50.80
32425163	6.00	2553.58	-44.21
32445212	6.00	2569.90	-38.58
32465243	6.00	2586.44	-35.95
32485275	6.00	2602.75	-34.89
32505323	0.00	2619.07	-35.77
32525353	0.00	2628.33	-33.62
32545383	0.00	2634.07	-25.93
32565430	0.00	2635.83	-15.42
32585461	0.00	2635.17	-3.96
32605508	0.00	2635.17	7.34
32625539	0.00	2635.39	17.89
32645570	0.00	2635.39	27.03
32665616	0.00	2635.39	35.42
32685647	0.00	2635.39	42.50
32705678	0.00	2635.39	48.47
32725725	0.00	2635.39	54.14
32745755	0.00	2635.39	57.08
32765785	0.00	2635.39	58.97
32785831	0.00	2635.39	59.33
32805862	0.00	2635.39	58.23
32825909	0.00	2635.39	55.55
32845940	0.00	2635.39	50.93
32865971	0.00	2635.39	45.83
32886019	0.00	2635.39	39.24
32906050	0.00	2635.39	31.82
32926081	0.00	2635.39	23.33
32946129	0.00	2635.39	14.72
32966160	0.00	2635.39	5.71
32986190	0.00	2635.39	-3.34
33006236	6.00	2635.83	-11.16
33026268	6.00	2642.22	-20.26
33046317	6.00	2649.28	-33.05
33066350	6.00	2658.98	-47.20
33086382	6.00	2670.23	-60.78
33106431	6.00	2681.69	-73.61
33126463	6.00	2694.70	-85.43
33146511	6.00	2708.15	-95.58
33166544	6.00	2722.49	-102.57
33186576	6.00	2737.48	-106.61
33206626	6.00	2752.91	-107.14
33226658	6.00	2768.79	-104.63
33246706	6.00	2785.11	-99.67
33266738	6.00	2800.76	-92.33
33286770	6.00	2816.42	-82.57
33306819	6.00	2832.07	-72.42
33326851	6.00	2847.51	-61.88
33346884	6.00	2863.60	-52.03
33366931	6.00	2879.48	-43.24
33386963	6.00	2895.36	-36.34
33407012	6.00	2911.67	-31.82
33427044	6.00	2927.99	-29.44
33447075	6.00	2944.31	-28.92
33467123	6.00	2960.84	-29.75
33487155	6.00	2977.16	-31.11
33507187	0.00	2993.04	-32.74
33527233	0.00	3001.64	-30.63
33547264	0.00	3006.49	-23.16
33567311	0.00	3007.81	-13.05
33587341	0.00	3007.37	-1.58
33607371	0.00	3007.37	9.67
33627418	0.00	3007.37	19.16
33647448	0.00	3007.37	27.33
33667479	0.00	3007.37	35.46
33687525	0.00	3007.37	41.92
33707556	0.00	3007.37	47.24
33727587	0.00	3007.37	51.64
33747633	0.00	3007.37	55.02
33767663	0.00	3007.37	56.34
33787710	0.00	3007.37	55.94
33807741	0.00	3007.37	54.58
33827771	0.00	3007.37	51.59
33847818	0.00	3007.37	47.24
33867849	0.00	3007.37	41.57
33887880	0.00	3007.37	35.33
33907927	0.00	3007.37	27.99
33927957	0.00	3007.37	20.21
33947988	0.00	3007.37	11.91
33968035	0.00	3007.37	3.52
33988066	0.00	3007.37	-4.00
34008112	6.00	3008.25	-11.21
34028143	6.00	3013.32	-21.88
34048175	6.00	3021.26	-34.98
34068225	6.00	3031.62	-48.65
34088256	6.00	3043.09	-61.57
34108287	6.00	3055.44	-74.75
34128337	6.00	3068.45	-86.31
34148369	6.00	3081.90	-95.93
34168417	6.00	3096.45	-102.61
34188449	6.00	3111.66	-106.17
34208481	6.00	3127.32	-106.48
34228530	6.00	3143.19	-103.32
34248562	6.00	3159.07	-98.66
34268611	6.00	3174.95	-90.75
34288644	6.00	3190.38	-81.61
34308676	6.00	3206.04	-71.19
34328723	6.00	3221.69	-60.86
34348755	6.00	3237.13	-51.02
34368787	6.00	3253.00	-42.54
34388834	6.00	3268.88	-35.99
34408866	6.00	3285.20	-31.73
34428914	6.00	3301.51	-29.40
34448945	6.00	3317.83	-29.27
34468978	6.00	3334.15	-30.01
34489026	6.00	3350.68	-31.38
34509057	0.00	3365.90	-32.65
34529087	0.00	3374.50	-29.49
34549134	0.00	3378.69	-21.67
34569164	0.00	3380.01	-11.47
34589210	0.00	3379.79	-0.57
34609240	0.00	3379.57	10.37
34629272	0.00	3379.57	20.35
34649319	0.00	3379.57	30.94
34669350	0.00	3379.57	39.64
34689381	0.00	3379.57	47.24
34709427	0.00	3379.57	53.39
34729458	0.00	3379.57	58.49
34749489	0.00	3379.57	62.40
34769535	0.00	3379.57	63.98
34789565	0.00	3379.57	64.29
34809612	0.00	3379.57	63.02
34829642	0.00	3379.57	59.94
34849673	0.00	3379.57	55.42
34869720	0.00	3379.57	49.75
34889751	0.00	3379.57	42.63
34909782	0.00	3379.57	34.50
34929828	0.00	3379.57	25.36
34949859	0.00	3379.57	15.86
34969889	0.00	3379.57	5.80
34989935	0.00	3379.57	-3.52
35009966	6.00	3380.67	-12.48
35030015	6.00	3387.51	-23.20
35050047	6.00	3395.22	-37.62
35070078	6.00	3405.59	-52.69
35090129	6.00	3417.49	-67.28
35110161	6.00	3429.40	-80.86
35130210	6.00	3442.41	-92.90
35150242	6.00	3456.30	-102.13
35170275	6.00	3471.07	-108.19
35190323	6.00	3486.51	-110.39
35210355	6.00	3502.61	-109.78
