12918452	0.00
12938465	0.00
12958479	0.00
12978525	0.00
12998538	0.00
13018552	0.00
13038566	0.00
13058580	0.00
13078625	0.00
13098638	0.00
13118652	0.00
13138666	0.00
13158679	0.00
13178723	0.00
13198737	0.00
13218752	0.00
13238765	0.00
13258779	0.00
13278823	0.00
13298837	0.00
13318851	0.00
13338864	0.00
13358878	0.00
13378923	0.00
13398937	0.00
13418950	0.00
13438964	0.00
13458978	0.00
13479024	0.00
13499037	0.00
13519050	0.00
13539064	0.00
13559077	0.00
13579122	0.00
13599136	0.00
13619149	0.00
13639163	0.00
13659176	0.00
13679221	0.00
13699234	0.00
13719248	0.00
13739261	0.00
13759274	0.00
13779287	0.00
13799330	0.00
13819344	0.00
13839357	0.00
13859371	0.00
13879385	0.00
13899427	0.00
13919441	0.00
13939455	0.00
13959469	0.00
13979483	0.00
13999528	0.00
14019541	0.00
14039555	0.00
14059569	0.00
14079583	0.00
14099627	0.00
14119641	0.00
14139655	0.00
14159668	0.00
14179682	0.00
14199726	0.00
14219739	0.00
14239754	0.00
14259768	0.00
14279781	0.00
14299826	0.00
14319839	0.00
14339852	0.00
14359865	0.00
14379879	0.00
14399923	0.00
14419937	0.00
14439951	0.00
14459965	0.00
14479979	0.00
14500023	0.00
14520037	0.00
14540051	0.00
14560065	0.00
14580079	0.00
14600125	0.00
14620138	0.00
14640152	0.00
14660165	0.00
14680178	0.00
14700223	0.00
14720237	0.00
14740250	0.04
14760266	0.13
14780281	0.22
14800327	0.35
14820342	0.18
14840357	0.31
14860373	-0.35
14880416	-0.18
14900431	-0.35
14920446	-0.97
14940461	-1.14
14960477	-1.01
14980525	-1.05
15000540	-1.71
15020555	-2.64
15040571	-3.30
15060587	-3.74
15080633	-3.87
15100649	-3.12
15120665	-2.72
15140681	-2.64
15160727	-2.81
15180743	-3.12
15200760	-3.38
15220776	-2.77
15240823	-2.24
15260839	-2.07
15280854	-1.41
15300870	-0.66
15320886	0.00
15340928	0.57
15360944	1.58
15380960	2.55
15400975	3.65
15421022	4.26
15441038	4.53
15461054	4.57
15481070	4.75
15501086	4.75
15521131	4.75
15541147	4.53
15561163	4.00
15581178	3.34
15601226	2.99
15621242	2.15
15641257	1.45
15661273	0.75
15681317	0.04
15701332	-0.66
15721347	-1.10
15741362	-1.80
15761377	-2.64
15781423	-3.12
15801439	-3.16
15821455	-2.42
15841470	-1.71
15861485	-1.19
15881530	-1.19
15901545	-1.10
15921560	-0.48
15941575	0.48
15961621	1.89
15981636	1.54
16001652	2.33
16021668	3.12
16041684	4.00
16061728	4.61
16081744	4.97
16101760	5.32
16121776	5.49
16141823	5.58
16161839	5.49
16181855	5.27
16201871	4.88
16221886	4.57
16241930	4.39
16261946	4.00
16281960	3.47
16301975	2.77
16322022	1.98
16342037	0.92
16362052	0.22
16382067	-0.35
16402082	-0.88
16422128	-1.27
16442144	-1.58
16462159	-1.93
16482175	-2.11
16502221	-2.15
16522237	-2.11
16542252	-1.89
16562268	-1.54
16582284	-1.19
16602330	-0.70
16622345	-0.31
16642360	0.22
16662375	0.57
16682422	1.27
16702438	1.76
16722454	2.42
16742470	2.94
16762486	3.47
16782530	3.52
16802546	3.56
16822562	3.69
16842577	3.69
16862625	3.56
16882641	3.38
16902657	3.16
16922673	2.86
16942718	2.59
16962733	2.24
16982750	1.85
17002766	1.45
17022782	1.05
17042828	0.70
17062842	0.40
17082857	0.13
17102872	-0.04
17122887	-0.35
17142932	-0.40
17162947	-0.53
17182962	-0.53
17202978	-0.53
17223023	-0.48
17243038	-0.31
17263054	-0.13
17283069	0.04
17303084	0.22
17323130	0.70
17343144	1.10
17363160	0.97
17383175	1.58
17403220	1.80
17423235	1.98
17443250	2.02
17463265	2.15
17483281	2.33
17503327	2.33
17523343	2.46
17543358	2.46
17563374	2.46
17583419	2.42
17603435	2.37
17623451	2.11
17643467	0.66
17663482	-1.58
17683528	-3.38
17703544	-5.41
17723560	-7.60
17743575	-10.02
17763622	-12.48
17783638	-15.29
17803654	-18.50
17823670	-22.76
17843686	-26.54
17863734	-30.28
17883752	-34.06
17903767	-38.54
17923783	-43.42
17943830	-48.34
17963846	-52.73
17983862	-57.00
18003877	-61.22
18023923	-65.39
18043939	-69.13
18063955	-72.73
18083971	-76.11
18103987	-78.97
18124032	-81.25
18144048	-83.41
18164064	-85.03
18184080	-87.01
18204127	-88.42
18224143	-90.00
18244158	-91.27
18264175	-91.98
18284221	-92.42
18304237	-92.07
18324252	-89.78
18344267	-86.09
18364283	-80.68
18384329	-73.43
18404344	-65.52
18424361	-56.03
18444376	-45.04
18464423	-33.57
18484439	-20.61
18504455	-7.38
18524471	4.88
18544487	16.88
18564533	28.92
18584549	40.47
18604565	50.05
18624581	58.80
18644630	66.31
18664646	72.03
18684662	76.16
18704678	78.13
18724726	79.15
18744742	77.87
18764759	75.59
18784775	71.37
18804822	65.35
18824838	57.48
18844854	48.82
18864870	38.63
18884886	27.47
18904930	15.42
18924946	3.30
18944962	-9.67
18964979	-22.24
18985027	-34.80
19005043	-45.53
19025059	-54.98
19045075	-63.68
19065122	-71.41
19085138	-77.04
19105153	-81.25
19125169	-83.94
19145185	-84.95
19165231	-84.24
19185247	-81.87
19205263	-77.83
19225279	-72.25
19245326	-64.86
19265342	-56.07
19285357	-46.89
19305374	-36.65
19325423	-25.62
19345438	-14.15
19365455	-2.24
19385471	9.45
19405487	20.83
19425534	31.86
19445550	41.04
19465565	49.57
19485581	56.56
19505628	62.23
19525644	66.05
19545660	68.33
19565676	68.95
19585723	67.32
19605739	65.08
19625755	61.08
19645771	55.24
19665787	47.94
19685833	39.02
19705849	29.75
19725865	18.72
19745882	7.87
19765928	-3.91
19785944	-14.72
19805960	-26.85
19825977	-37.18
19846023	-47.15
19866039	-55.72
19886055	-63.41
19906071	-69.26
19926087	-73.83
19946133	-77.08
19966148	-77.78
19986164	-77.65
20006180	-75.89
20026226	-72.20
20046242	-67.19
20066258	-60.38
20086274	-52.73
20106321	-43.73
20126337	-33.53
20146353	-23.47
20166369	-12.04
20186384	-1.36
20206430	9.45
20226446	19.20
20246461	29.00
20266476	37.53
20286524	45.22
20306541	51.94
20326556	56.51
20346572	59.81
20366618	61.30
20386634	61.66
20406650	60.12
