0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13270334
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13280423
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13290513
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13300602
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13310691
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13320782
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13330871
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13340960
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13351061
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13361151
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13371240
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13381329
0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00,0.000e+00, 13391419
