-1.30	-44.55
-2.18	0.00
-2.99	0.00
-3.69	-22.27
-4.25	-356.36
-4.67	-489.99
-4.92	-579.08
-5.00	-623.63
-4.90	-623.63
-3.43	-512.27
-2.68	-423.18
-1.84	-311.82
-0.94	-200.45
-0.00	-89.09
0.94	-44.54
1.84	0.00
2.68	0.00
3.43	22.27
4.05	267.27
4.53	467.72
4.84	556.81
4.99	601.36
4.96	623.63
4.75	645.90
4.38	623.63
3.85	556.81
3.18	490.00
2.40	400.90
1.53	267.27
0.61	155.90
-0.33	0.00
-1.26	0.00
-2.14	0.00
-2.95	0.00
-3.66	-66.82
-4.23	-356.36
-4.66	-490.00
-4.91	-579.08
-5.00	-645.90
-4.91	-645.90
-4.64	-645.90
-4.21	-601.36
-3.63	-534.54
-2.92	-467.72
-2.11	-356.36
-1.22	-245.00
-0.29	-133.64
0.65	-44.54
1.57	0.00
2.44	0.00
3.21	0.00
3.87	22.27
4.40	378.63
4.77	512.27
4.96	579.08
4.99	623.63
4.83	645.90
4.51	601.36
4.02	579.08
3.40	512.27
2.64	423.18
1.80	334.09
0.90	200.45
-0.04	0.00
-0.98	44.54
-1.88	0.00
-2.72	0.00
-3.45	-22.27
-4.07	-334.09
-4.54	-490.00
-4.85	-579.08
-4.99	-601.36
-4.95	-645.90
-4.74	-645.90
-4.36	-623.63
-3.82	-556.81
-3.15	-489.99
-2.36	-378.63
-1.49	-289.54
-0.57	-178.18
0.37	22.27
1.30	22.27
2.18	0.00
2.99	22.27
3.69	0.00
4.25	289.54
4.67	467.72
4.92	579.08
5.00	623.63
4.90	623.63
4.62	623.63
4.19	601.36
3.60	512.27
2.88	445.45
2.07	356.36
1.18	222.73
0.24	111.36
-0.70	22.27
-1.61	22.27
-2.47	0.00
-3.24	0.00
-3.90	-245.00
-4.42	-445.45
-4.78	-556.81
-4.97	-601.36
-4.98	-623.63
-4.82	-623.63
-4.49	-623.63
-4.00	-579.08
-3.36	-512.27
-2.61	-423.18
-1.76	-311.81
-0.85	-200.45
0.08	22.27
1.02	-22.27
1.92	0.00
2.75	0.00
3.49	22.27
4.10	289.54
4.56	467.72
4.86	579.08
5.00	601.36
4.95	623.63
4.73	623.63
4.34	601.36
3.79	556.81
3.11	490.00
2.32	378.63
1.45	289.54
0.53	155.91
-0.41	-66.82
-1.34	-22.27
-2.22	0.00
-3.02	0.00
-3.71	-66.82
-4.28	-378.63
-4.69	-512.27
-4.93	-579.08
-5.00	-623.63
-4.89	-645.90
-4.61	-623.63
-4.16	-601.36
-3.57	-534.54
-2.85	-467.72
-2.03	-334.09
-1.13	-245.00
-0.20	-66.82
0.74	44.54
1.65	0.00
2.51	0.00
3.28	0.00
3.93	44.54
4.44	378.63
4.79	534.54
4.97	601.36
4.98	645.90
4.81	623.63
4.47	623.63
3.97	579.08
3.33	512.27
2.57	423.18
1.72	311.82
0.81	178.18
-0.13	-44.54
-1.06	22.27
-1.96	0.00
-2.79	0.00
-3.52	-44.55
-4.12	-356.36
-4.58	-490.00
-4.87	-579.08
-5.00	-623.63
-4.94	-645.90
-4.71	-623.63
-4.31	-601.36
-3.76	-556.81
-3.08	-490.00
-2.28	-378.63
-1.41	-267.27
-0.49	-133.63
0.45	89.09
1.38	22.27
2.26	0.00
3.05	22.27
3.74	0.00
4.30	311.82
4.70	490.00
4.94	579.08
5.00	623.63
4.88	623.63
4.59	623.63
4.14	601.36
3.54	512.27
2.81	445.45
1.99	334.09

